id,folder,filename,originalClassification,status,primaryClass,subclass,compatibleClasses,atmosphereVisible,waterVisible,vegetationVisible,iceVisible,volcanismVisible,lightingCleanable,earthGeography,correctionReason,rejectionReason,materialCreated,systemThumbnailCreated,sha256
P14-12,Desert C — White Salt Desert World,Desert C — White Salt Desert World 19.png,Desert C — White Salt Desert World,accepted,barren,iron-rich-rust,super-earth,False,False,False,False,False,True,False,Rust-red crater rock without extensive white salt basins; compatible with dry red terrestrial worlds.,,True,True,d2f16747d86f2e4dabb5fdcc61bb0c88fe8cfa08f01e703b197fe1c3cb4ea255
P14-13,Desert C — White Salt Desert World,Desert C — White Salt Desert World 2.png,Desert C — White Salt Desert World,rejected,barren,ancient-grey-crater,super-earth,False,False,False,False,False,False,False,"Neutral grey airless cratered globe, not a salt desert.",Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,0690a2fdc34a1789a44df3ad8d2d6506ece192ccdc585719229435e17c2294c0
P14-14,Desert C — White Salt Desert World,Desert C — White Salt Desert World 20.png,Desert C — White Salt Desert World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,False,False,Rust-red crater rock without extensive white salt basins; compatible with dry red terrestrial worlds.,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,f72f40b03129a2348dba63b431ee8744c55fbbd26527cd709af2703263ceb2ce
P14-15,Desert C — White Salt Desert World,Desert C — White Salt Desert World 21.png,Desert C — White Salt Desert World,accepted,barren,iron-rich-rust,super-earth,False,False,False,False,False,True,False,Rust-red crater rock without extensive white salt basins; compatible with dry red terrestrial worlds.,,True,True,dd37764191ae8e44702c480291af68508481d16a50a585d712448af9028ac3ed
P14-16,Desert C — White Salt Desert World,Desert C — White Salt Desert World 3.png,Desert C — White Salt Desert World,accepted,desert,white-salt,super-earth; barren,False,False,False,False,False,True,False,,,True,True,c8f3147ca9ceb6e3da49fab6c43ce9abe05d131679c24787cec8ffb44da4cf85
P14-17,Desert C — White Salt Desert World,Desert C — White Salt Desert World 4.png,Desert C — White Salt Desert World,accepted,desert,white-salt,super-earth; barren,False,False,False,False,False,True,False,,,True,True,2d5a365eb31aa6a88d044a5c17f4b5d619b541923b67f1b871db8cb9f202d034
P14-18,Desert C — White Salt Desert World,Desert C — White Salt Desert World 5.png,Desert C — White Salt Desert World,accepted,barren,ancient-grey-crater,super-earth,False,False,False,False,False,True,False,"Neutral grey airless cratered globe, not a salt desert.",,True,True,e6640fad98a5d0637f784000f2b4523ca69ea7fa09f128084157853b6c096600
P14-19,Desert C — White Salt Desert World,Desert C — White Salt Desert World 6.png,Desert C — White Salt Desert World,rejected,desert,white-salt,super-earth; barren,False,False,False,False,False,not prepared (source excluded),False,,Severe dark baked hemisphere loses terrain detail.,False,False,5fb474a068ff9d94aadb556bedd88026616229e501b8819ed6f37b73e75446b6
P14-20,Desert C — White Salt Desert World,Desert C — White Salt Desert World 7.png,Desert C — White Salt Desert World,accepted,barren,iron-rich-rust,super-earth,False,False,False,False,False,True,False,Rust-red crater rock without extensive white salt basins; compatible with dry red terrestrial worlds.,,True,True,0dc26e394147a19778f09bbad362eaf5fd272b8561e33a8ab41032a25c22d68a
P14-21,Desert C — White Salt Desert World,Desert C — White Salt Desert World 8.png,Desert C — White Salt Desert World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,False,False,Rust-red crater rock without extensive white salt basins; compatible with dry red terrestrial worlds.,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,fbf394a669a6261831222b207053d77305f7b7fea717891dd5f1eabb9e8d642a
P14-22,Desert C — White Salt Desert World,Desert C — White Salt Desert World 9.png,Desert C — White Salt Desert World,rejected,barren,iron-rich-rust,super-earth,False,False,False,False,False,False,False,Rust-red crater rock without extensive white salt basins; compatible with dry red terrestrial worlds.,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,22804108d25ac9ebaab43f8284ee948dddce8f79d0ae0e2009cec540cfed5dee
P15-01,Dying A — Global Fracture World,Dying A — Global Fracture World 20.png,Dying A — Global Fracture World,accepted,frozen,dirty-ice,super-earth,varies,False,False,True,some fissures,True,False,Ice/cloud covered intact globe without major crustal fracture.,,True,True,a06b6d73da668f323cc479ef58a88e4f7b8db9d10b3c5c9c0933bb132b29097f
P15-02,Dying A — Global Fracture World,Dying A — Global Fracture World 21.png,Dying A — Global Fracture World,accepted,cracked,global-fracture,,varies,False,False,False,some fissures,True,False,,,True,True,39f2d05fb07a84c39e6ba9003d6c859770c956ad4e54c9a865d199e80912d9be
P15-03,Dying A — Global Fracture World,Dying A — Global Fracture World 22.png,Dying A — Global Fracture World,accepted,cracked,global-fracture,,varies,False,False,False,some fissures,True,False,,,True,True,fddf10448d1545202886b6d11d1043ea93e6fd99b90e19f9ad992db34a8591a9
P15-04,Dying A — Global Fracture World,Dying A — Global Fracture World 23.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),False,,Overscaled glowing clumps/craters or molten-egg stylization lacks plausible planetary-scale terrain.,False,False,7dfba0064c6367d02abb9d1c31e02862416248f439491062941a56318c40709e
P15-05,Dying A — Global Fracture World,Dying A — Global Fracture World 24.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Recognizable Earth continental outlines on an alien fractured-world source.,False,False,3c5849844e848a49b45e8b680ce1b6229dedac6d7b2058bd4f8523ac28507f36
P15-06,Dying A — Global Fracture World,Dying A — Global Fracture World 25.png,Dying A — Global Fracture World,accepted,frozen,dirty-ice,super-earth,varies,False,False,True,some fissures,True,False,Ice/cloud covered intact globe without major crustal fracture.,,True,True,823eb21e4d0f4f7d39077a3c41913f4cbd3c902b37d6a3aceb27ab2a4485dc83
P15-07,Dying A — Global Fracture World,Dying A — Global Fracture World 26.png,Dying A — Global Fracture World,accepted,cracked,global-fracture,,varies,False,False,False,some fissures,True,False,,,True,True,b47a9ca4bf5e2343efa63df974bdecd87dcc8397d5c1c1c8b8bdd8cbaa07a873
P15-08,Dying A — Global Fracture World,Dying A — Global Fracture World 27.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,False,False,,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,76acef2d425742fca535c60c40e58769cf91edec9e1f3b722a3ffc4b60102854
P15-09,Dying A — Global Fracture World,Dying A — Global Fracture World 28.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),False,,Overscaled glowing clumps/craters or molten-egg stylization lacks plausible planetary-scale terrain.,False,False,9e8d2a098f7914702e039a576a1b72002c616194c8c03aabdbc0dc1eef7d50ab
P15-10,Dying A — Global Fracture World,Dying A — Global Fracture World 29.png,Dying A — Global Fracture World,accepted,cracked,global-fracture,,varies,False,False,False,some fissures,True,False,,,True,True,265daa658bc02425d376d422f4cc02bc9036609e860aef0662282c9868cf6fce
P15-11,Dying A — Global Fracture World,Dying A — Global Fracture World 30.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,False,False,,"No complete, sufficiently resolved globe silhouette was recovered.",False,False,f0e600346b092f97318c9353cd00fabd1bf4962d56d941a2e2bf877e9005117d
P15-12,Dying A — Global Fracture World,Dying A — Global Fracture World 31.png,Dying A — Global Fracture World,accepted,cracked,global-fracture,,varies,False,False,False,some fissures,True,False,,,True,True,5a7ce30be2d62990d3b7969d5726d84ab1e03686952e98ddce040839dd228025
P15-13,Dying A — Global Fracture World,Dying A — Global Fracture World 32.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Recognizable Earth continental outlines on an alien fractured-world source.,False,False,a3bf4ab65bf99b5cf5a27bdfbf2d220a3b4ba8dea51a9ee188f25920c3549597
P15-14,Dying A — Global Fracture World,Dying A — Global Fracture World 33.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),False,,Overscaled glowing clumps/craters or molten-egg stylization lacks plausible planetary-scale terrain.,False,False,1b8c7363655520fc75319f0d65815563bb9d34956fd098facec463172e5bb20b
P15-15,Dying A — Global Fracture World,Dying A — Global Fracture World 34.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Recognizable Earth continental outlines on an alien fractured-world source.,False,False,e064f9dbb6abe6a37f3ba7113ffc2317d218f4135e2a512e949c69aaeacb0660
P15-16,Dying A — Global Fracture World,Dying A — Global Fracture World 35.png,Dying A — Global Fracture World,accepted,cracked,global-fracture,,varies,False,False,False,some fissures,True,False,,,True,True,68e9ed3e71631b07cc77d916d7582b7ba046d6b8bbc87c2c1dc8ec3aa948188f
P15-17,Dying A — Global Fracture World,Dying A — Global Fracture World 36.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Recognizable Earth continental outlines on an alien fractured-world source.,False,False,0a558cfecab69f2feab0916efb4113a77c496d76f5ee5b843602868a04b1086b
P15-18,Dying A — Global Fracture World,Dying A — Global Fracture World 37.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Recognizable Earth continental outlines on an alien fractured-world source.,False,False,1e07eae3ba4ad91926c55afceb164938cdcfcca6cf702f40f8f803bb35c9e943
P15-19,Dying A — Global Fracture World,Dying A — Global Fracture World 38.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Closer inspection confirms recognizable Earth-derived continents/coastlines; excluded from alien-world selection.,False,False,af29dc95d0519a445eb1bd30a5f5eebe95dab188ca9c4a00e486d2741deb3e0d
P15-20,Dying A — Global Fracture World,Dying A — Global Fracture World 39.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,False,False,,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,fa53e72fe1f0d66579feb96baa4fb85078cf917da7212e281e06a90676eddf70
P15-21,Dying A — Global Fracture World,Dying A — Global Fracture World 40.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Recognizable Earth continental outlines on an alien fractured-world source.,False,False,77a6a3b59f016c52bf52bbecc594ccb32d3aca747d7fe483c0707a9c4493de77
P15-22,Dying A — Global Fracture World,Dying A — Global Fracture World 41.png,Dying A — Global Fracture World,accepted,barren,ancient-grey-crater,super-earth,varies,False,False,False,some fissures,True,False,Intact cratered dry globe; no major global fracture.,,True,True,69d8a266650f22c7147f938fb0c0d9b093ac8c6f016d70b2f7dd194613f73946
P15-23,Dying A — Global Fracture World,Dying A — Global Fracture World 42.png,Dying A — Global Fracture World,accepted,desert,red-canyon,super-earth; barren,varies,False,False,False,some fissures,True,False,Dry basin/canyon morphology without a shattered body.,,True,True,d32cf8abc81206db6d02c2d5f59b00352814acfb9cea18a8b563852edb7f0554
P15-24,Dying A — Global Fracture World,Dying A — Global Fracture World 43.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Closer inspection confirms recognizable Earth-derived continents/coastlines; excluded from alien-world selection.,False,False,3c1e91c3a7cb47db538e1e9144c301177633f7f2d1ea54c5543c8e0250b97f4c
P15-25,Dying A — Global Fracture World,Dying A — Global Fracture World 44.png,Dying A — Global Fracture World,rejected,cracked,global-fracture,,varies,varies,False,False,some fissures,not prepared (source excluded),True,,Recognizable Earth continental outlines on an alien fractured-world source.,False,False,7d419fe927b881d8616f4a715661189038cb4ccce408e0e3e015aa6e404ca2ac
P16-01,Dying B — Partially Shattered World,Dying B — Partially Shattered World 20.png,Dying B — Partially Shattered World,rejected,cracked,partially-shattered,,varies,varies,False,False,False,False,False,,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,5d6b3dd5a4a3753dc2cdd77b8b0fc0065a8379a50558d312e012c368f0f63122
P16-02,Dying B — Partially Shattered World,Dying B — Partially Shattered World 21.png,Dying B — Partially Shattered World,accepted,cracked,partially-shattered,,varies,False,False,False,False,True,False,,,True,True,2823e568af47e7130d7f429d741e934a8efeca7ed462ca660197ca0e49bb8be1
P16-03,Dying B — Partially Shattered World,Dying B — Partially Shattered World 22.png,Dying B — Partially Shattered World,accepted,barren,mineral-highlands,super-earth,varies,False,False,False,False,True,False,Intact dry mineral/crater surface rather than partially shattered planet.,,True,True,b4d98e0b3140642cf5d213ca29bc86ed7eb99c1d463919c3505b2340061dd327
P16-04,Dying B — Partially Shattered World,Dying B — Partially Shattered World 23.png,Dying B — Partially Shattered World,rejected,temperate,other-temperate,,varies,varies,False,False,False,False,False,Visible seas and colored terrain; no obvious shattered region.,Surface remains excessively dark with a baked hemispheric lighting imbalance.,True,True,8e037490d2bc61c26ea42df173e42ad74d35a97d72cb5fa51674bdd217cc752c
P16-05,Dying B — Partially Shattered World,Dying B — Partially Shattered World 24.png,Dying B — Partially Shattered World,accepted,barren,mineral-highlands,super-earth,varies,False,False,False,False,True,False,Intact dry mineral/crater surface rather than partially shattered planet.,,True,True,2342886dcabbfad999f6f55d379030d5ae96246ebfc38097a79c2ba7593047f4
P16-06,Dying B — Partially Shattered World,Dying B — Partially Shattered World 25.png,Dying B — Partially Shattered World,accepted,desert,red-canyon,super-earth; barren,varies,False,False,False,False,True,False,Intact dry ochre/rust surface with no detached planetary crust.,,True,True,a2f33a45f911e905b300dfeec96b7b9a1ec8001f06ca55961509ce6e830692e8
P16-07,Dying B — Partially Shattered World,Dying B — Partially Shattered World 26.png,Dying B — Partially Shattered World,accepted,cracked,partially-shattered,,varies,False,False,False,False,True,False,,,True,True,a9753fed8ca7abefb4efc81ff1688fd134e879a6c59d54e3944840664739702d
P16-08,Dying B — Partially Shattered World,Dying B — Partially Shattered World 27.png,Dying B — Partially Shattered World,rejected,frozen,dirty-ice,super-earth,varies,varies,False,False,False,False,False,Pale icy globe with no missing crust.,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,28a36139263ee2c68fb924f0c3683003e55de168f43ca8bcc7117f4369138a44
P16-09,Dying B — Partially Shattered World,Dying B — Partially Shattered World 28.png,Dying B — Partially Shattered World,rejected,desert,red-canyon,super-earth; barren,varies,varies,False,False,False,False,False,Intact dry ochre/rust surface with no detached planetary crust.,Directional bright/dark limb strip or colored glare remains attached to the surface during rotation.,True,True,9f055dab05b6bcbdeea2237c738a0a5261cc3cc5ce440ff14cd54b9509ffaa2b
